Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1963-10-28,5.3236,5.3885,5.3236,5.3398,2289709
1963-10-29,5.3398,5.38,5.2507,5.2751,1650074
1963-10-30,5.2751,5.2751,5.2022,5.2022,927010
1963-10-31,5.2022,5.3075,5.1941,5.3075,880656
1963-11-01,5.3075,5.3236,5.2346,5.2428,797228
1963-11-04,5.2428,5.2751,5.178,5.1941,667445
1963-11-06,5.1941,5.1941,5.1213,5.1536,1214381
1963-11-07,5.1536,5.2102,5.1536,5.1699,556206
1963-11-08,5.1941,5.2267,5.1941,5.2022,648905
1963-11-11,5.2102,5.2507,5.2102,5.2267,500583
1963-11-12,5.2346,5.2913,5.2346,5.2428,1084602
1963-11-13,5.2428,5.2913,5.2428,5.2589,806499
1963-11-14,5.2589,5.2751,5.2022,5.2267,797228
1963-11-15,5.2267,5.2428,5.1861,5.2102,546938
1963-11-18,5.2022,5.2022,5.1294,5.1619,528397
1963-11-19,5.1619,5.1861,5.0729,5.0729,797228
1963-11-20,5.0729,5.1536,5.0568,5.0729,1149493
1963-11-21,5.0729,5.0971,4.9838,4.9838,1130951
1963-11-22,4.9838,5.0568,4.9515,4.9997,991901
1963-11-26,4.9997,5.0648,4.9838,5.0648,1307083
1963-11-27,5.0648,5.1294,5.0568,5.1294,1158761
1963-11-29,5.1294,5.2267,5.1294,5.2102,843577
1963-12-02,5.2428,5.2827,5.2428,5.2827,843577
1963-12-03,5.2827,5.2992,5.2267,5.2589,834305
1963-12-04,5.2507,5.2507,5.1861,5.1861,778688
1963-12-05,5.2022,5.2589,5.2022,5.2346,676715
1963-12-06,5.2346,5.267,5.1941,5.2022,537668
1963-12-09,5.2022,5.2102,5.1536,5.1941,760146
1963-12-10,5.1861,5.1861,5.1536,5.1619,370802
1963-12-11,5.1619,5.1861,5.1536,5.1536,305912
1963-12-12,5.1536,5.1699,5.105,5.105,296640
1963-12-13,5.105,5.1294,5.089,5.105,426428
1963-12-16,5.105,5.1536,5.105,5.1134,305912
1963-12-17,5.1294,5.1941,5.1294,5.1941,556206
1963-12-18,5.1941,5.2751,5.1941,5.1941,769418
1963-12-19,5.1941,5.2267,5.178,5.1861,593288
1963-12-20,5.1861,5.2022,5.1376,5.1941,556206
1963-12-23,5.1941,5.2267,5.178,5.1861,741606
1963-12-24,5.1941,5.2346,5.1941,5.2022,584015
1963-12-26,5.2183,5.2751,5.2183,5.267,639636
1963-12-27,5.2992,5.348,5.2992,5.2992,1334893
1963-12-30,5.3236,5.3719,5.3236,5.3558,2122851
1963-12-31,5.3719,5.4694,5.3719,5.4448,2150661
1964-01-02,5.477,5.5745,5.477,5.5502,1511026
1964-01-03,5.5502,5.5986,5.477,5.477,1297812
1964-01-06,5.4936,5.5667,5.4936,5.4936,871391
1964-01-07,5.4936,5.5502,5.4529,5.4529,732336
1964-01-08,5.4529,5.5418,5.4529,5.51,843577
1964-01-09,5.5175,5.6793,5.5175,5.6793,1529565
1964-01-10,5.6793,5.736,5.6793,5.7281,1390511
1964-01-13,5.7281,5.817,5.6957,5.7525,1520295
1964-01-14,5.7525,5.817,5.7441,5.7441,1279272
1964-01-15,5.8336,6.0275,5.8336,6.0275,1928177
1964-01-16,6.0275,6.0922,5.8739,5.9061,2391685
1964-01-17,5.9061,6.0112,5.8978,5.9385,1557372
1964-01-20,5.9385,6.0598,5.9305,5.9305,1548102
1964-01-21,5.9305,5.9788,5.817,5.817,2688328
1964-01-22,5.8413,5.9142,5.8413,5.8739,1177302
1964-01-23,5.8816,5.9305,5.8816,5.8978,889926
1964-01-24,5.8978,5.9142,5.8496,5.8656,704526
1964-01-27,5.8656,5.8978,5.7525,5.8009,704526
1964-01-28,5.7847,5.7847,5.7281,5.736,685989
1964-01-29,5.7281,5.7281,5.6308,5.6308,1010439
1964-01-30,5.6636,5.7281,5.6636,5.6793,593288
1964-01-31,5.7037,5.817,5.7037,5.817,797228
1964-02-03,5.817,5.8656,5.7847,5.8086,769418
1964-02-04,5.7928,5.7928,5.7525,5.7928,426428
1964-02-05,5.7928,5.8009,5.7525,5.7525,546938
1964-02-06,5.7525,5.7928,5.736,5.7525,750879
1964-02-07,5.7687,5.7847,5.7687,5.7687,945547
1964-02-10,5.7769,5.8251,5.7769,5.8009,778688
1964-02-11,5.8086,5.8496,5.8086,5.817,695255
1964-02-12,5.817,5.8656,5.8086,5.8656,537668
1964-02-13,5.8816,5.9467,5.8816,5.9467,1047521
1964-02-14,5.9467,5.9788,5.9385,5.9629,750879
1964-02-17,5.9629,6.0031,5.9385,5.9385,862117
1964-02-18,5.9385,5.9705,5.8978,5.9467,760146
1964-02-19,5.9467,5.9788,5.9467,5.9467,278100
1964-02-20,5.9467,5.9705,5.9305,5.9629,361534
1964-02-24,5.9788,6.0031,5.9788,5.9788,556206
1964-02-25,5.9951,6.1408,5.9951,6.1246,1269999
1964-02-26,6.1327,6.1891,6.1327,6.181,1168030
1964-02-27,6.181,6.1891,6.0759,6.084,750879
1964-02-28,6.084,6.1408,6.0437,6.1082,806499
1964-03-02,6.1082,6.1408,6.0598,6.0598,500583
1964-03-03,6.0598,6.1004,6.0437,6.0598,472776
1964-03-04,6.0598,6.0759,5.9705,5.9951,639636
1964-03-05,5.9951,6.0598,5.9788,6.0437,463503
1964-03-06,6.068,6.1082,6.068,6.1004,685989
1964-03-09,6.1004,6.1327,6.0922,6.1004,825040
1964-03-10,6.1004,6.1246,6.068,6.1082,389342
1964-03-11,6.1327,6.2137,6.1327,6.181,750879
1964-03-12,6.2219,6.2866,6.2219,6.2866,825040
1964-03-13,6.3105,6.3592,6.3105,6.3188,1631535
1964-03-16,6.3105,6.3105,6.2538,6.2783,444967
1964-03-17,6.2783,6.2866,6.2538,6.27,602554
1964-03-18,6.27,6.2866,6.1974,6.2298,621094
1964-03-19,6.2298,6.2298,6.1891,6.1974,611827
1964-03-20,6.1974,6.2055,6.157,6.1731,834305
1964-03-23,6.1731,6.2376,6.1408,6.2298,584015
1964-03-24,6.2376,6.2945,6.2376,6.2538,519124
1964-03-25,6.262,6.3105,6.262,6.3026,584015
1964-03-26,6.3026,6.3267,6.2783,6.3188,519124
1964-03-30,6.3188,6.3672,6.3188,6.3267,787958
1964-03-31,6.3267,6.3835,6.3267,6.3835,1288545
1964-04-01,6.3915,6.4156,6.3915,6.3915,889926
1964-04-02,6.3997,6.44,6.3997,6.424,704526
1964-04-03,6.424,6.44,6.4077,6.424,1140221
1964-04-06,6.424,6.4482,6.4077,6.4077,908468
1964-04-07,6.4077,6.4562,6.3105,6.3188,1362704
1964-04-08,6.3188,6.3267,6.27,6.2783,834305
1964-04-09,6.2866,6.3267,6.2866,6.2866,426428
1964-04-10,6.3026,6.424,6.3026,6.4077,1631535
1964-04-13,6.4077,6.44,6.3348,6.3348,797228
1964-04-14,6.3348,6.3672,6.2866,6.2945,435694
1964-04-15,6.2945,6.3105,6.27,6.27,491315
1964-04-16,6.27,6.2783,6.2459,6.2538,584015
1964-04-17,6.262,6.3188,6.262,6.2866,491315
1964-04-20,6.2866,6.3105,6.2538,6.2538,352264
1964-04-21,6.2538,6.3348,6.2538,6.3348,537668
1964-04-22,6.3348,6.3754,6.3188,6.3754,519124
1964-04-23,6.3754,6.3997,6.27,6.27,648905
1964-04-24,6.27,6.3026,6.2219,6.262,667445
1964-04-27,6.262,6.2783,6.2376,6.2376,621094
1964-04-28,6.2376,6.3105,6.2376,6.27,593288
1964-04-29,6.27,6.3026,6.1891,6.1891,778688
1964-04-30,6.1891,6.2055,6.1246,6.1246,472776
1964-05-01,6.1327,6.2219,6.1327,6.2219,500583
1964-05-04,6.2376,6.2945,6.2376,6.27,454234
1964-05-05,6.27,6.2945,6.2538,6.2783,315182
1964-05-06,6.2783,6.3267,6.27,6.27,305912
1964-05-07,6.27,6.3188,6.262,6.262,361534
1964-05-08,6.262,6.2945,6.262,6.2783,352264
1964-05-11,6.2783,6.3026,6.27,6.27,454234
1964-05-12,6.2783,6.3026,6.2783,6.3026,278100
1964-05-13,6.3026,6.343,6.3026,6.3105,602554
1964-05-14,6.3026,6.3026,6.262,6.2783,370802
1964-05-15,6.2783,6.3267,6.27,6.3105,287372
1964-05-18,6.3835,6.3835,6.2866,6.3511,689696
1964-05-19,6.3511,6.4319,6.3511,6.4156,860263
1964-05-20,6.4319,6.5132,6.4319,6.5132,1631535
1964-05-21,6.5209,6.5775,6.5209,6.5614,1364558
1964-05-22,6.5775,6.6341,6.5775,6.5939,1156910
1964-05-25,6.5939,6.602,6.4805,6.4888,674861
1964-05-26,6.4888,6.5132,6.44,6.4724,1001170
1964-05-27,6.4724,6.4724,6.3915,6.3997,852847
1964-05-28,6.3997,6.44,6.3997,6.44,548790
1964-06-01,6.44,6.4724,6.3511,6.3511,548790
1964-06-02,6.3592,6.4156,6.3592,6.3835,541375
1964-06-03,6.3835,6.3997,6.3105,6.3105,660034
1964-06-04,6.3105,6.3267,6.1974,6.1974,756439
1964-06-05,6.1974,6.27,6.1891,6.2298,682277
1964-06-08,6.2298,6.27,6.1891,6.1891,311472
1964-06-09,6.1974,6.3105,6.1974,6.3105,778688
1964-06-10,6.3105,6.3511,6.27,6.27,467214
1964-06-11,6.27,6.3267,6.262,6.2945,474628
1964-06-12,6.3105,6.3511,6.3105,6.343,333726
1964-06-15,6.3592,6.3997,6.3592,6.3915,348555
1964-06-16,6.4156,6.44,6.4156,6.4319,385638
1964-06-17,6.44,6.4805,6.44,6.4724,927010
1964-06-18,6.4724,6.4805,6.4077,6.4077,548790
1964-06-19,6.4077,6.44,6.3997,6.44,274395
1964-06-22,6.44,6.4562,6.424,6.4562,341139
1964-06-23,6.4562,6.4562,6.4077,6.424,274395
1964-06-24,6.424,6.4644,6.4077,6.4644,415302
1964-06-25,6.4644,6.4888,6.4562,6.4562,578455
1964-06-26,6.4562,6.4724,6.4156,6.4156,341139
1964-06-29,6.4156,6.44,6.4077,6.4077,341139
1964-06-30,6.4077,6.4319,6.3997,6.3997,363386
1964-07-01,6.424,6.4724,6.424,6.4562,459797
1964-07-02,6.4724,6.5132,6.4724,6.4966,652614
1964-07-06,6.4966,6.5694,6.4966,6.5536,496877
1964-07-07,6.5694,6.602,6.5694,6.5939,674861
1964-07-08,6.5939,6.602,6.5614,6.5614,378219
1964-07-09,6.5614,6.5939,6.5452,6.5452,333726
1964-07-10,6.5452,6.5694,6.4805,6.4805,615534
1964-07-13,6.4805,6.4805,6.44,6.4644,652614
1964-07-14,6.4644,6.4966,6.3188,6.3348,1557372
1964-07-15,6.343,6.4077,6.343,6.3997,541375
1964-07-16,6.4077,6.44,6.4077,6.4319,444967
1964-07-17,6.4319,6.4482,6.424,6.4319,266978
1964-07-20,6.4319,6.4319,6.3592,6.3592,333726
1964-07-21,6.3592,6.3997,6.3267,6.343,541375
1964-07-22,6.343,6.3592,6.3105,6.3267,370802
1964-07-23,6.3267,6.3267,6.2945,6.3105,237315
1964-07-24,6.2866,6.2866,6.2219,6.2219,630365
1964-07-27,6.2219,6.2376,6.1891,6.1974,763854
1964-07-28,6.1974,6.2055,6.1731,6.181,585870
1964-07-29,6.1891,6.2376,6.1891,6.2376,370802
1964-07-30,6.2376,6.2459,6.1974,6.1974,266978
1964-07-31,6.1974,6.2137,6.1891,6.2055,326312
1964-08-03,6.2055,6.2055,6.1731,6.1731,252146
1964-08-04,6.1246,6.1246,5.9629,5.9629,1401637
1964-08-05,5.9629,6.0598,5.9305,6.0518,1490629
1964-08-06,6.0518,6.068,5.9629,5.9705,682277
1964-08-07,6.0197,6.0518,6.0197,6.0275,585870
1964-08-10,6.0275,6.0355,6.0197,6.0275,400468
1964-08-11,6.0275,6.0437,5.9788,5.9788,741606
1964-08-12,5.9788,6.0437,5.9705,6.0197,637783
1964-08-13,6.0275,6.0759,6.0275,6.0759,519124
1964-08-14,6.0759,6.084,6.0031,6.0031,452384
1964-08-17,6.0112,6.0437,6.0112,6.0112,355971
1964-08-18,6.0112,6.0112,6.0031,6.0112,222482
1964-08-19,6.0112,6.0112,5.9467,5.9547,459797
1964-08-20,5.9467,5.9467,5.7847,5.8251,1290395
1964-08-21,5.8336,5.9061,5.8336,5.89,763854
1964-08-24,5.89,5.9061,5.8413,5.8413,378219
1964-08-25,5.8413,5.8413,5.7281,5.7525,830602
1964-08-26,5.7525,5.7847,5.7119,5.7441,904759
1964-08-27,5.7525,5.7847,5.7525,5.7687,741606
1964-08-28,5.8086,5.8739,5.8086,5.8739,526539
1964-08-31,5.8739,5.9305,5.8575,5.9142,674861
1964-09-01,5.9142,5.9385,5.89,5.9224,504293
1964-09-02,5.9224,5.9547,5.9061,5.9305,318892
1964-09-03,5.9305,5.9705,5.9305,5.9629,630365
1964-09-04,5.9629,5.9872,5.9467,5.9629,437550
1964-09-08,5.9629,5.9872,5.9061,5.9061,400468
1964-09-09,5.9061,5.9305,5.8413,5.8413,556206
1964-09-10,5.7687,5.7687,5.7037,5.7201,1943010
1964-09-11,5.7201,5.7606,5.7037,5.7119,993752
1964-09-14,5.7119,5.7281,5.534,5.534,1275564
1964-09-15,5.5502,5.6308,5.5502,5.5904,1186571
1964-09-16,5.6067,5.7281,5.6067,5.7281,860263
1964-09-17,5.7606,5.8496,5.7606,5.8251,912175
1964-09-18,5.8251,5.8496,5.6793,5.7119,956670
1964-09-21,5.7281,5.8009,5.7281,5.7281,415302
1964-09-22,5.7281,5.7769,5.7119,5.7119,526539
1964-09-23,5.7119,5.7687,5.7119,5.7687,422719
1964-09-24,5.7687,5.8086,5.7687,5.8009,348555
1964-09-25,5.8251,5.9305,5.8251,5.89,1045669
1964-09-28,5.89,5.89,5.8413,5.8413,333726
1964-09-29,5.8496,5.8816,5.8496,5.8739,304060
1964-09-30,5.8739,5.8816,5.8496,5.8575,259562
1964-10-01,5.8575,5.8575,5.8336,5.8336,207649
1964-10-02,5.8251,5.8251,5.736,5.8086,467214
1964-10-05,5.8086,5.817,5.7687,5.7769,415302
1964-10-06,5.7281,5.7281,5.6957,5.7037,385638
1964-10-07,5.7037,5.7281,5.688,5.7119,415302
1964-10-08,5.7119,5.7525,5.7037,5.7525,400468
1964-10-09,5.7606,5.7928,5.7606,5.7847,541375
1964-10-12,5.7769,5.7769,5.7441,5.7441,244731
1964-10-13,5.7281,5.7281,5.6554,5.6554,519124
1964-10-14,5.6554,5.6957,5.6392,5.6636,467214
1964-10-15,5.6636,5.7119,5.6392,5.7119,652614
1964-10-16,5.7201,5.7847,5.7201,5.7847,519124
1964-10-19,5.7847,5.7847,5.7281,5.7441,363386
1964-10-20,5.7119,5.7119,5.6715,5.6957,637783
1964-10-21,5.6957,5.7119,5.688,5.6957,311472
1964-10-22,5.6957,5.7037,5.6793,5.6793,437550
1964-10-23,5.6793,5.688,5.6554,5.6554,266978
1964-10-26,5.6554,5.6636,5.5745,5.5745,526539
1964-10-27,5.5745,5.6147,5.5745,5.5904,608119
1964-10-28,5.5904,5.6231,5.5825,5.6231,341139
1964-10-29,5.6231,5.647,5.6147,5.647,318892
1964-10-30,5.647,5.6793,5.6308,5.6392,370802
1964-11-02,5.6308,5.6308,5.5986,5.5986,726775
1964-11-04,5.5986,5.6308,5.5986,5.5986,452384
1964-11-05,5.5986,5.6308,5.5986,5.6231,341139
1964-11-06,5.6231,5.647,5.6147,5.6147,526539
1964-11-09,5.6147,5.647,5.6147,5.6231,467214
1964-11-10,5.6231,5.6392,5.6147,5.6231,333726
1964-11-11,5.6231,5.6308,5.6147,5.6231,393053
1964-11-12,5.6231,5.647,5.6231,5.6308,519124
1964-11-13,5.6308,5.7201,5.6308,5.7201,741606
1964-11-16,5.7606,5.8009,5.7606,5.8009,541375
1964-11-17,5.8009,5.8336,5.7687,5.7847,400468
1964-11-18,5.7606,5.7606,5.6554,5.6554,548790
1964-11-19,5.6554,5.6554,5.6147,5.6554,756439
1964-11-20,5.6554,5.7441,5.6554,5.7119,333726
1964-11-23,5.7119,5.7201,5.6636,5.6793,355971
1964-11-24,5.6636,5.6636,5.6231,5.6231,652614
1964-11-25,5.6231,5.6554,5.5986,5.5986,889926
1964-11-27,5.5986,5.6147,5.5502,5.5904,897344
1964-11-30,5.5904,5.6392,5.534,5.534,622949
1964-12-01,5.5258,5.5258,5.4612,5.4694,1053082
1964-12-02,5.4694,5.4936,5.4694,5.477,541375
1964-12-03,5.477,5.5667,5.477,5.534,563622
1964-12-04,5.5667,5.6147,5.5667,5.5986,363386
1964-12-07,5.5986,5.6147,5.5825,5.5904,407883
1964-12-08,5.5904,5.5904,5.477,5.477,355971
1964-12-09,5.477,5.5418,5.4612,5.4694,660034
1964-12-10,5.477,5.534,5.477,5.4936,407883
1964-12-11,5.5175,5.5745,5.5175,5.5502,541375
1964-12-14,5.5502,5.5583,5.5175,5.5175,393053
1964-12-15,5.5175,5.5418,5.477,5.51,274395
1964-12-16,5.51,5.5418,5.5016,5.5175,274395
1964-12-17,5.5175,5.5667,5.51,5.5418,318892
1964-12-18,5.5583,5.5745,5.5583,5.5745,511710
1964-12-21,5.5745,5.5904,5.5745,5.5745,482043
1964-12-22,5.5745,5.5904,5.5583,5.5583,452384
1964-12-23,5.5583,5.5583,5.5175,5.5175,370802
1964-12-24,5.5258,5.5502,5.5258,5.5502,252146
1964-12-28,5.5502,5.5583,5.5175,5.5418,378219
1964-12-29,5.5418,5.5418,5.5016,5.51,682277
1964-12-30,5.51,5.534,5.5016,5.5175,489458
1964-12-31,5.5175,5.5502,5.4936,5.4936,615534
1965-01-04,5.4936,5.51,5.4369,5.4369,630365
1965-01-05,5.4369,5.4529,5.4207,5.4287,615534
1965-01-06,5.4529,5.5258,5.4529,5.4853,1201404
1965-01-07,5.51,5.6067,5.51,5.6067,719357
1965-01-08,5.6147,5.7037,5.6147,5.7037,904759
1965-01-11,5.7037,5.7119,5.6554,5.6715,422719
1965-01-12,5.6715,5.688,5.6554,5.6793,556206
1965-01-13,5.6793,5.7119,5.6793,5.6957,496877
1965-01-14,5.7037,5.7525,5.7037,5.7441,1193988
1965-01-15,5.7606,5.8413,5.7606,5.8336,711942
1965-01-18,5.8656,5.9061,5.8656,5.9061,1038248
1965-01-19,5.9061,5.9629,5.8656,5.9629,1112411
1965-01-20,5.9629,5.9705,5.9467,5.9547,645199
1965-01-21,5.9467,5.9467,5.9061,5.9467,652614
1965-01-22,5.9629,5.9951,5.9629,5.9951,563622
1965-01-25,5.9872,5.9872,5.9547,5.9788,363386
1965-01-26,5.9788,6.0197,5.9305,5.9467,637783
1965-01-27,5.9629,6.0197,5.9629,6.0197,652614
1965-01-28,6.0197,6.0275,6.0031,6.0275,400468
1965-01-29,6.0275,6.0437,6.0112,6.0197,474628
1965-02-01,6.0112,6.0112,5.9705,5.9788,645199
1965-02-02,5.9788,6.0031,5.9467,5.9705,326312
1965-02-03,5.9629,5.9629,5.9385,5.9385,259562
1965-02-04,5.9547,6.0275,5.9547,6.0275,385638
1965-02-05,6.0031,6.0031,5.9629,5.9788,311472
1965-02-08,5.9305,5.9305,5.89,5.9224,422719
1965-02-09,5.9224,5.9951,5.9061,5.9951,437550
1965-02-10,5.9951,6.0112,5.8656,5.8978,422719
1965-02-11,5.8978,5.9467,5.89,5.9061,430129
1965-02-12,5.9061,5.9305,5.89,5.9224,318892
1965-02-15,5.9142,5.9142,5.8009,5.8086,519124
1965-02-16,5.8086,5.8575,5.7606,5.7687,437550
1965-02-17,5.7687,5.8086,5.7037,5.8086,956670
1965-02-18,5.8086,5.9547,5.8086,5.9547,660034
1965-02-19,5.9705,6.0275,5.9705,6.0112,860263
1965-02-23,6.0112,6.0355,6.0112,6.0112,296640
1965-02-24,6.0197,6.0518,6.0197,6.0355,830602
1965-02-25,6.0355,6.1004,6.0275,6.1004,763854
1965-02-26,6.1082,6.1327,6.1082,6.1165,563622
1965-03-01,6.1165,6.1488,6.1082,6.1082,430129
1965-03-02,6.1082,6.1246,6.084,6.1246,370802
1965-03-03,6.1165,6.1165,6.0518,6.084,304060
1965-03-04,6.084,6.084,6.0197,6.0275,474628
1965-03-05,6.0275,6.084,6.0112,6.068,400468
1965-03-08,6.084,6.1165,6.084,6.1004,393053
1965-03-09,6.1082,6.181,6.1082,6.181,563622
1965-03-10,6.1731,6.1731,6.1327,6.1327,333726
1965-03-11,6.157,6.2137,6.157,6.1649,533958
1965-03-12,6.181,6.2538,6.181,6.2376,422719
1965-03-15,6.2376,6.3026,6.2219,6.27,378219
1965-03-16,6.2538,6.2538,6.2055,6.2298,378219
1965-03-17,6.2298,6.2459,6.1974,6.2137,200233
1965-03-18,6.2219,6.27,6.2219,6.2376,266978
1965-03-19,6.2219,6.2219,6.2055,6.2137,192818
1965-03-22,6.2137,6.2219,6.1731,6.2219,311472
1965-03-23,6.2137,6.2137,6.1891,6.1891,341139
1965-03-24,6.1891,6.2055,6.1649,6.1649,407883
1965-03-25,6.1649,6.1649,6.0922,6.1246,370802
1965-03-26,6.1004,6.1004,6.0275,6.0275,860263
1965-03-29,6.0518,6.1082,6.0518,6.1082,333726
1965-03-30,6.1082,6.1165,6.0759,6.1082,363386
1965-03-31,6.1082,6.1246,6.0922,6.1004,311472
1965-04-01,6.1082,6.1327,6.1082,6.1165,252146
1965-04-02,6.1246,6.1488,6.1246,6.1408,467214
1965-04-05,6.1408,6.1731,6.1408,6.1649,422719
1965-04-06,6.1488,6.1488,6.1246,6.1246,311472
1965-04-07,6.1246,6.157,6.1246,6.1246,341139
1965-04-08,6.1327,6.157,6.1327,6.1488,266978
1965-04-09,6.1974,6.3105,6.1974,6.3105,645199
1965-04-12,6.3026,6.3026,6.262,6.3026,467214
1965-04-13,6.3026,6.3592,6.2866,6.3348,422719
1965-04-14,6.3348,6.3754,6.2866,6.343,674861
1965-04-15,6.343,6.3592,6.2866,6.3348,422719
1965-04-19,6.3672,6.4319,6.3672,6.4319,407883
1965-04-20,6.4319,6.44,6.3915,6.424,682277
1965-04-21,6.4156,6.4156,6.3754,6.3997,289223
1965-04-22,6.424,6.4482,6.424,6.44,266978
1965-04-23,6.44,6.4562,6.4319,6.4482,296640
1965-04-26,6.44,6.44,6.3997,6.4319,281807
1965-04-27,6.4319,6.44,6.424,6.4319,215069
1965-04-28,6.4319,6.4319,6.3997,6.4319,192818
1965-04-29,6.44,6.4644,6.44,6.44,215069
1965-04-30,6.44,6.5132,6.44,6.5132,400468
1965-05-03,6.4966,6.4966,6.4644,6.4888,177985
1965-05-04,6.4888,6.5132,6.44,6.5046,259562
1965-05-05,6.5046,6.5614,6.4966,6.5132,504293
1965-05-06,6.5289,6.5775,6.5289,6.5775,511710
1965-05-07,6.5775,6.602,6.5132,6.5132,467214
1965-05-10,6.5132,6.5373,6.4156,6.4319,363386
1965-05-11,6.4319,6.4724,6.3915,6.44,185403
1965-05-12,6.44,6.5132,6.44,6.5132,296640
1965-05-13,6.5132,6.5132,6.4888,6.4966,363386
1965-05-14,6.4724,6.4724,6.4482,6.4644,126075
1965-05-17,6.4644,6.4805,6.3348,6.3672,348555
1965-05-18,6.3672,6.3997,6.3511,6.3915,407883
1965-05-19,6.4156,6.4319,6.4156,6.4156,244731
1965-05-20,6.4156,6.424,6.3511,6.3511,266978
1965-05-21,6.343,6.343,6.2945,6.2945,341139
1965-05-24,6.2459,6.2459,6.1731,6.1731,541375
1965-05-25,6.2055,6.3348,6.2055,6.3267,437550
1965-05-26,6.3188,6.3188,6.2459,6.27,467214
1965-05-27,6.27,6.2866,6.2376,6.262,407883
1965-05-28,6.2866,6.4156,6.2866,6.4156,348555
1965-06-01,6.3915,6.3915,6.2866,6.2866,304060
1965-06-02,6.2866,6.3754,6.2459,6.3754,578455
1965-06-03,6.3754,6.4077,6.2945,6.3267,511710
1965-06-04,6.3267,6.3915,6.3267,6.3672,452384
1965-06-07,6.3672,6.3915,6.3105,6.3592,400468
1965-06-08,6.3592,6.3835,6.2866,6.2866,59326
1965-06-09,6.2866,6.3105,6.157,6.157,1416470
1965-06-10,6.157,6.2055,6.084,6.084,1624122
1965-06-11,6.0922,6.1891,6.0922,6.1082,904759
1965-06-14,6.1082,6.181,6.0112,6.068,964091
1965-06-15,6.068,6.1891,6.0112,6.1488,1549958
1965-06-16,6.1488,6.2137,6.1327,6.1327,986336
1965-06-17,6.1327,6.2219,6.1246,6.2137,533958
1965-06-18,6.2137,6.2376,6.181,6.2055,519124
1965-06-21,6.1891,6.1891,6.1327,6.181,615534
1965-06-22,6.181,6.1974,6.157,6.157,348555
1965-06-23,6.157,6.2298,6.1408,6.1408,385638
1965-06-24,6.1408,6.1731,6.0922,6.1165,593288
1965-06-25,6.0922,6.0922,5.9951,5.9951,1334893
1965-06-28,5.9951,6.0275,5.9224,5.9385,919591
1965-06-29,5.9385,6.0437,5.8739,6.0437,1957842
1965-06-30,6.068,6.1488,6.068,6.1488,971507
1965-07-01,6.1488,6.1891,6.1082,6.1891,637783
1965-07-02,6.1891,6.2459,6.1327,6.2376,667445
1965-07-06,6.2137,6.2137,6.1649,6.181,363386
1965-07-07,6.1731,6.1731,6.1327,6.1488,363386
1965-07-08,6.1488,6.27,6.1246,6.27,585870
1965-07-09,6.27,6.3105,6.2459,6.3026,459797
1965-07-12,6.3026,6.3026,6.27,6.27,237315
1965-07-13,6.262,6.262,6.2137,6.2538,311472
1965-07-14,6.2538,6.3267,6.2459,6.3105,578455
1965-07-15,6.3267,6.343,6.3267,6.3348,519124
1965-07-16,6.3348,6.3672,6.3267,6.3672,430129
1965-07-19,6.3672,6.3754,6.3511,6.3672,422719
1965-07-20,6.3592,6.3592,6.2538,6.2538,563622
1965-07-21,6.2538,6.2866,6.2137,6.2137,585870
1965-07-22,6.2137,6.2459,6.1891,6.1891,348555
1965-07-23,6.1891,6.2538,6.181,6.2538,311472
1965-07-26,6.2538,6.262,6.1974,6.2538,281807
1965-07-27,6.2538,6.2783,6.2055,6.2298,304060
1965-07-28,6.2298,6.3267,6.1974,6.3267,571035
1965-07-29,6.3267,6.3915,6.3267,6.3835,674861
1965-07-30,6.3835,6.4319,6.3835,6.4319,593288
1965-08-02,6.4319,6.4319,6.3915,6.3915,266978
1965-08-03,6.3915,6.44,6.3672,6.44,608119
1965-08-04,6.44,6.5132,6.44,6.5046,919591
1965-08-05,6.5046,6.5132,6.4644,6.4644,341139
1965-08-06,6.4644,6.4888,6.4156,6.4888,237315
1965-08-09,6.4888,6.5132,6.4724,6.4966,363386
1965-08-10,6.4966,6.5209,6.4644,6.4805,311472
1965-08-11,6.4805,6.5132,6.4805,6.4966,155737
1965-08-12,6.4966,6.5775,6.4805,6.5694,852847
1965-08-13,6.5694,6.6177,6.5536,6.61,593288
1965-08-16,6.61,6.6424,6.61,6.61,504293
1965-08-17,6.602,6.602,6.5614,6.5857,296640
1965-08-18,6.5939,6.6341,6.5939,6.6177,600700
1965-08-19,6.6177,6.6341,6.5775,6.5775,838016
1965-08-20,6.5775,6.6341,6.5452,6.602,615534
1965-08-23,6.602,6.6586,6.5939,6.6424,645199
1965-08-24,6.6586,6.7557,6.6586,6.7393,1468380
1965-08-25,6.7393,6.7636,6.699,6.699,571035
1965-08-26,6.699,6.7479,6.699,6.699,422719
1965-08-27,6.715,6.7393,6.715,6.715,385638
1965-08-30,6.715,6.7233,6.6827,6.715,281807
1965-08-31,6.715,6.7314,6.699,6.699,311472
1965-09-01,6.699,6.715,6.6908,6.715,170569
1965-09-02,6.715,6.7393,6.715,6.7393,363386
1965-09-03,6.7557,6.78,6.7557,6.7636,430129
1965-09-07,6.7636,6.78,6.7393,6.7557,281807
1965-09-08,6.7557,6.7636,6.6827,6.7393,467214
1965-09-09,6.7393,6.7715,6.7393,6.7715,363386
1965-09-10,6.7715,6.7958,6.7557,6.7636,415302
1965-09-13,6.7958,6.8607,6.7958,6.8607,726775
